,movie_id,release_date,title,tags
199,22,2003-07-09,Pirates of the Caribbean: The Curse of the Black Pearl,"Adventure Fantasy Action JohnnyDepp exoticisland blacksmith eastindiatradingcompany gold marriageproposal mutiny jamaica skeleton daughter governor woodeneye goldcoin pirate alcoholic swashbuckler caribbean aftercreditsstinger pirateship capuchinmonkey tortuga WaltDisneyPictures JerryBruckheimerFilms UnitedStatesofAmerica GoreVerbinski GaryRomoloFiorelliJack Sparrow , a freewheeling 17th-century pirate who roams the Caribbean Sea , butt head with a rival pirate bent on pillaging the village of Port Royal . When the governor 's daughter is kidnapped , Sparrow decides to help the girl 's love save her . But their seafaring mission is hardly simple ."
200,131631,2014-11-18,The Hunger Games: Mockingjay - Part 1,ScienceFiction Adventure Thriller JenniferLawrence resistance post-apocalyptic dystopia war sequel femaleprotagonist bowandarrow game futurewar revolt classprejudice humansubjugation basedonyoungadultnovel Lionsgate ColorForce UnitedStatesofAmerica FrancisLawrence AnaMariaQuintanaKatniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol .
201,591,2006-05-17,The Da Vinci Code,"Thriller Mystery TomHanks paris holygrail christianity monk basedonnovel zurich secretsociety louvre curator symbologist opusdei heresy monalisa freemason conspiracy pentagram tomb catholicism cryptologist iconography albino sect ColumbiaPictures ImagineEntertainment SkylarkProductions GovernmentofMalta UnitedStatesofAmerica Malta France UnitedKingdom RonHoward AnniePenn LouiseWadeWhen the curator of the Louvre is found murdered in the famed museum 's hallowed hall , Harvard professor , Robert Langdon and cryptographer , Sophie Neve must untangle a deadly web of deceit involving the work of Leonardo da Vinci ."
202,172385,2014-03-19,Rio 2,"Animation Adventure Comedy Family JesseEisenberg bird sequel jungle audition amazonrainforest parrot BlueSkyStudios TwentiethCenturyFoxAnimation UnitedStatesofAmerica CarlosSaldanhaIt 's a jungle out there for Blu , Jewel and their three kid after they 're hurtled from Rio de Janeiro to the wild of the Amazon . As Blu try to fit in , he go beak-to-beak with the vengeful Nigel , and meet the most fearsome adversary of all : his father-in-law ."
203,36658,2003-04-24,X2,"Adventure Action ScienceFiction Thriller PatrickStewart mutant marvelcomic superhero basedoncomicbook superhuman TwentiethCenturyFoxFilmCorporation Donners'Company BadHatHarryProductions MarvelEnterprises XM2Productions XF2CanadaProductions UnitedStatesofAmerica BryanSinger ChristineWilsonProfessor Charles Xavier and his team of genetically gifted superheroes face a rising tide of anti-mutant sentiment led by Col. William Stryker . Storm , Wolverine and Jean Grey must join their usual nemesis – Magneto and Mystique – to unhinge Stryker 's scheme to exterminate all mutant ."
204,51497,2011-04-20,Fast Five,"Action Thriller Crime VinDiesel brazil fbi freedom escapefromprison carcrash heist organizedcrime ontherun money fugitive policechase escapedconvict car imax automobileracing duringcreditsstinger UniversalPictures OriginalFilm OneRaceProductions UnitedStatesofAmerica JustinLin ValeriaMigliassiCollins JoyceHeftel KateEastridge FlorenceWeyneRobertFormer cop Brian O'Conner partner with ex-con Dom Toretto on the opposite side of the law . Since Brian and Mia Toretto broke Dom out of custody , they 've blown across many border to elude authority . Now backed into a corner in Rio de Janeiro , they must pull one last job in order to gain their freedom ."
205,58574,2011-11-22,Sherlock Holmes: A Game of Shadows,"Adventure Action Crime Mystery RobertDowneyJr . detectiveinspector steampunk criminalmastermind VillageRoadshowPictures SilverPictures LinPictures WarnerBros . WigramProductions UnitedStatesofAmerica GuyRitchie ElizabethWestThere is a new criminal mastermind at large ( Professor Moriarty ) and not only is he Holmes ’ intellectual equal , but his capacity for evil and lack of conscience may give him an advantage over the detective ."
206,18823,2010-04-01,Clash of the Titans,"Adventure Fantasy Action SamWorthington hades mythology greekmythology zeus medusa mythologicalbeast seamonster perseus kraken god ancientgreece basedongreekmyth 3d TheZanuckCompany LegendaryPictures ThunderRoadPictures WarnerBros . MovingPictureCompany ( MPC ) UnitedStatesofAmerica LouisLeterrier LisaVick LauraMilesBorn of a god but raised a a man , Perseus is helpless to save his family from Hades , vengeful god of the underworld . With nothing to lose , Perseus volunteer to lead a dangerous mission to defeat Hades before he can seize power from Zeus and unleash hell on earth . Battling unholy demon and fearsome beast , Perseus and his warrior will only survive if Perseus accepts his power a a god , defies fate and creates his own destiny ."
207,861,1990-06-01,Total Recall,"Action Adventure ScienceFiction ArnoldSchwarzenegger oxygen falselyaccused resistance mar doublelife telepathy mutant hologram spacecolony falseidentity secretagent dystopia cyberpunk falsememory implantedmemory TriStarPictures CarolcoPictures CarolcoInternationalN.V . UnitedStatesofAmerica PaulVerhoevenConstruction worker Douglas Quaid discovers a memory chip in his brain during a virtual-reality trip . He also find that his past ha been invented to conceal a plot of planetary domination . Soon , he 's off to Mars to find out who he is and who planted the chip ."
208,1911,1999-08-27,The 13th Warrior,"Adventure Fantasy Action AntonioBanderas witch cave arabian scandinavia bagdad viking iraq war mission TouchstonePictures UnitedStatesofAmerica JohnMcTiernanIn AD 922 , Arab courtier , Ahmad Ibn Fadlan accompanies a party of Vikings to the barbaric North to combat a terror that slaughter Vikings and devours their flesh ."
209,49040,2012-08-08,The Bourne Legacy,"Action Thriller JeremyRenner assassin wolf maryland suicidebygunshot rooftop explodinghouse laptop trackingdevice fakeid seoulsouthkorea pharmaceuticallab governmentconspiracy roofchase manilaphilippines hunted falsepassport albertacanada lieutenantgeneral UniversalPictures Dentsu RelativityMedia Kennedy/MarshallCompany , The CaptivateEntertainment UnitedStatesofAmerica TonyGilroy DianneDreyerNew CIA operative , Aaron Cross experience life-or-death stake that have been triggered by the previous action of Jason Bourne ."
210,415,1997-06-20,Batman & Robin,"Action Crime Fantasy GeorgeClooney doublelife dccomics dualidentity crimefighter fictionalplace gothamcity superhero creditcard superpower PolyGramFilmedEntertainment WarnerBros . UnitedKingdom UnitedStatesofAmerica JoelSchumacher WilliamM.ElvinAlong with crime-fighting partner Robin and new recruit Batgirl , Batman battle the dual threat of frosty genius Mr . Freeze and homicidal horticulturalist Poison Ivy . Freeze plan to put Gotham City on ice , while Ivy try to drive a wedge between the dynamic duo ."
211,8871,2000-11-17,How the Grinch Stole Christmas,"Family Comedy Fantasy JimCarrey holiday christmasparty newlove santaclaus village kidsandfamily ImagineEntertainment UniversalPictures Germany UnitedStatesofAmerica RonHoward LeslieParkInside a snowflake exists the magical land of Whoville . In Whoville , live the Whos , an almost mutated sort of Munchkin-like people . All the Whos love Christmas , yet just outside of their beloved Whoville life the Grinch . The Grinch is a nasty creature that hate Christmas , and plot to steal it away from the Whos , whom he equally abhors . Yet a small child , Cindy Lou Who , decides to try befriending the Grinch ."
212,435,2004-05-26,The Day After Tomorrow,"Action Adventure ScienceFiction Thriller DennisQuaid savingtheworld library cataclysm climatechange greenhouseeffect tornado twister hurricane hail temperaturedrop iceage polarzone meteorology gulfstream barrierice icemelting thirdworld exodus evacuation climate government snow losangeles scientist doomsday antarctic disastermovie LionsGateFilms TwentiethCenturyFoxFilmCorporation CentropolisEntertainment MarkGordonProductions Mel'sCiteduCinema UnitedStatesofAmerica RolandEmmerich KimH.Winther PaulDrouin SophieBoyer KimBerner ErikAjdukAfter year of increase in the greenhouse effect , havoc is wreaked globally in the form of catastrophic hurricane , tornado , tidal wave , flood and the beginning of a new Ice Age . Paleoclimatologist , Jack Hall try to warn the world while also shepherding to safety his son , trapped in New York after the city is overwhelmed by the start of the new big freeze ."
213,955,2000-05-24,Mission: Impossible II,"Adventure Action Thriller TomCruise terror spain cia helicopter secretidentity skyscraper undercover island ex-lover secretmission dyinganddeath secretagent computer duel lethalvirus violence rescueteam agent car researchlaboratory ParamountPictures Cruise/WagnerProductions MunichFilmPartners & Company ( MFP ) MI2Productions Germany UnitedStatesofAmerica JohnWoo ArthurAnderson KristinVoumardWith computer genius Luther Stickell at his side and a beautiful thief on his mind , agent Ethan Hunt race across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera . This mission , should Hunt choose to accept it , plunge him into the center of an international crisis of terrifying magnitude ."
214,2133,2000-03-15,The Perfect Storm,"Drama GeorgeClooney u.s.airforce grocery jamaican meteorologist rescueboat marina cityhall theflemishcap malecamaraderie stormatsea WarnerBros . BaltimoreSpringCreekProductions RadiantProductions UnitedStatesofAmerica WolfgangPetersenIn October 1991 , a confluence of weather condition combined to form a killer storm in the North Atlantic . Caught in the storm wa the sword-fishing boat Andrea Gail . Magnificent foreshadowing and anticipation fill this true-life drama while minute detail of the fishing boat , their gear and the weather are juxtaposed with the sea adventure ."
215,1979,2007-06-13,Fantastic 4: Rise of the Silver Surfer,"Adventure Fantasy Action Thriller IoanGruffudd fire helicopter surfboard mask satellite airplane transformation forest resurrection marvelcomic sequel superhero basedoncomicbook outerspace wedding explosion scientist interrogation doublecross fantasticfour military earthinperil superhumanstrength duringcreditsstinger invisibility silversurfer forcefield elasticity absorbingpower IngeniousFilmPartners TwentiethCenturyFoxFilmCorporation 1492Pictures DuneEntertainment ConstantinFilmProduktion BerndEichingerProductions MarvelEnterprises Germany UnitedKingdom UnitedStatesofAmerica TimStoryThe Fantastic Four return to the big screen a a new and all powerful enemy threatens the Earth . The seemingly unstoppable 'Silver Surfer ' , but all is not what it seems and there are old and new enemy that pose a greater threat than the intrepid superheroes realize ."
216,87827,2012-11-20,Life of Pi,"Adventure Drama Action SurajSharma ocean shipwreck hindu tiger faith zookeeper teenageboy cargoship lifeboat injuredanimal IngeniousFilmPartners IngeniousMedia DuneEntertainment Fox2000Pictures BigScreenProductions HaishangFilms UnitedStatesofAmerica Taiwan UnitedKingdom AngLeeThe story of an Indian boy named Pi , a zookeeper 's son who find himself in the company of a hyena , zebra , orangutan , and a Bengal tiger after a shipwreck set them adrift in the Pacific Ocean ."
